tweet_id,timestamp,text,expanded_urls,name,stages_of_dog,retweet_count,favorite_count,rating,breed
700747788515020802,2016-02-19 18:24:26+00:00,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10,https://twitter.com/dog_rates/status/700747788515020802/photo/1,,,9214,22608,1.1,Great pyrenees
700518061187723268,2016-02-19 03:11:35+00:00,This is Vincent. He's the man your girl is with when she's not with you. 10/10,https://twitter.com/dog_rates/status/700518061187723268/photo/1,Vincent,,789,2584,1.0,American staffordshire terrier
700505138482569216,2016-02-19 02:20:14+00:00,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia,"https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1",Kaia,,564,2266,1.2,Norwegian elkhound
700462010979500032,2016-02-18 23:28:52+00:00,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10,https://twitter.com/dog_rates/status/700462010979500032/photo/1,Murphy,,1771,4087,0.6,Pomeranian
700167517596164096,2016-02-18 03:58:39+00:00,This is Dotsy. She's stuck as hell. 10/10,https://twitter.com/dog_rates/status/700167517596164096/photo/1,Dotsy,,727,2605,1.0,Beagle
700151421916807169,2016-02-18 02:54:41+00:00,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10,https://twitter.com/dog_rates/status/700151421916807169/photo/1,,pupper,667,2219,1.1,Italian greyhound
700143752053182464,2016-02-18 02:24:13+00:00,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper,https://twitter.com/dog_rates/status/700143752053182464/photo/1,,pupper,2692,7466,1.0,Golden retriever
700062718104104960,2016-02-17 21:02:13+00:00,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10,https://twitter.com/dog_rates/status/700062718104104960/photo/1,Eazy,,685,2624,0.6,
700029284593901568,2016-02-17 18:49:22+00:00,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10,https://twitter.com/dog_rates/status/700029284593901568/photo/1,Coops,,582,2052,1.0,West highland white terrier
700002074055016451,2016-02-17 17:01:14+00:00,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10,https://twitter.com/dog_rates/status/700002074055016451/photo/1,Thumas,,1326,3287,0.9,Chihuahua
699801817392291840,2016-02-17 03:45:29+00:00,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper,"https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1",Cooper,pupper,942,3031,1.1,Golden retriever
699788877217865730,2016-02-17 02:54:04+00:00,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10,https://twitter.com/dog_rates/status/699788877217865730/photo/1,Nala,,506,2210,1.2,Border terrier
699779630832685056,2016-02-17 02:17:19+00:00,Take all my money. 10/10,"https://twitter.com/dog_rates/status/699779630832685056/photo/1,https://twitter.com/dog_rates/status/699779630832685056/photo/1",,,1221,2714,1.0,Malinois
699775878809702401,2016-02-17 02:02:25+00:00,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup,https://twitter.com/dog_rates/status/699775878809702401/photo/1,Fillup,,602,1938,1.1,Dandie dinmont
699691744225525762,2016-02-16 20:28:06+00:00,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10",https://twitter.com/dog_rates/status/699691744225525762/photo/1,Dave,,4568,10182,0.5,
699446877801091073,2016-02-16 04:15:05+00:00,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10","https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1",Archie,,2593,5899,1.2,Pembroke
699434518667751424,2016-02-16 03:25:58+00:00,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10,https://twitter.com/dog_rates/status/699434518667751424/photo/1,,pupper,509,2143,1.2,Golden retriever
699423671849451520,2016-02-16 02:42:52+00:00,"""Don't ever talk to me or my son again."" ...both 10/10",https://twitter.com/dog_rates/status/699423671849451520/photo/1,,,321,1347,1.0,Pug
699413908797464576,2016-02-16 02:04:04+00:00,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively",https://twitter.com/dog_rates/status/699413908797464576/photo/1,Miley,,621,2059,1.1,Samoyed
699370870310113280,2016-02-15 23:13:03+00:00,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well,https://twitter.com/dog_rates/status/699370870310113280/photo/1,Calbert,,439,1871,1.1,Cairn
699323444782047232,2016-02-15 20:04:36+00:00,"""I'm bathing the children what do you want?""  ...both 10/10",https://twitter.com/dog_rates/status/699323444782047232/photo/1,,,855,3122,1.0,Labrador retriever
699088579889332224,2016-02-15 04:31:20+00:00,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10,https://twitter.com/dog_rates/status/699088579889332224/photo/1,Charl,,626,2222,0.3,
699079609774645248,2016-02-15 03:55:41+00:00,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10,"https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1",Reagan,,647,2424,0.8,Schipperke
699072405256409088,2016-02-15 03:27:04+00:00,ERMAHGERD 12/10 please enjoy,https://twitter.com/dog_rates/status/699072405256409088/video/1,,,1184,2946,1.2,Shih-tzu
699060279947165696,2016-02-15 02:38:53+00:00,This is Yukon. He pukes rainbows. 12/10 magical af,https://vine.co/v/inlmMHxtqDD,Yukon,,1782,3714,1.2,
699036661657767936,2016-02-15 01:05:02+00:00,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all,https://twitter.com/dog_rates/status/699036661657767936/photo/1,,pupper,1188,2581,1.3,Chihuahua
698989035503689728,2016-02-14 21:55:47+00:00,This is Oliver. He does toe touches in his sleep. 13/10 precious af,https://twitter.com/dog_rates/status/698989035503689728/photo/1,Oliver,,967,3313,1.3,Norfolk terrier
698953797952008193,2016-02-14 19:35:46+00:00,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles,https://twitter.com/dog_rates/status/698953797952008193/photo/1,CeCe,,892,2652,1.1,Italian greyhound
698907974262222848,2016-02-14 16:33:40+00:00,This dog is never sure if he's doing the right thing. 10/10,"https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1",,,619,2515,1.0,German short-haired pointer
698710712454139905,2016-02-14 03:29:49+00:00,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles,https://twitter.com/dog_rates/status/698710712454139905/photo/1,Cuddles,,676,2442,1.0,Samoyed
698703483621523456,2016-02-14 03:01:06+00:00,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet,https://twitter.com/dog_rates/status/698703483621523456/photo/1,Rusty,,376,1434,0.7,Brittany spaniel
698635131305795584,2016-02-13 22:29:29+00:00,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle),https://twitter.com/dog_rates/status/698635131305795584/video/1,,,336,1283,1.2,Samoyed
698549713696649216,2016-02-13 16:50:04+00:00,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude,https://twitter.com/dog_rates/status/698549713696649216/photo/1,Claude,,618,2300,0.9,French bulldog
698355670425473025,2016-02-13 03:59:01+00:00,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need,https://twitter.com/dog_rates/status/698355670425473025/photo/1,Jessiga,,443,1834,1.0,Pug
698342080612007937,2016-02-13 03:05:01+00:00,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21),https://twitter.com/dog_rates/status/698342080612007937/video/1,Maximus,,948,2250,1.1,Boxer
698262614669991936,2016-02-12 21:49:15+00:00,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup,https://twitter.com/dog_rates/status/698262614669991936/photo/1,Franklin,,1979,4711,1.1,Italian greyhound
698195409219559425,2016-02-12 17:22:12+00:00,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups,https://twitter.com/dog_rates/status/698195409219559425/photo/1,Beau,,5922,16613,0.9,Labrador retriever
698178924120031232,2016-02-12 16:16:41+00:00,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup,https://twitter.com/dog_rates/status/698178924120031232/photo/1,Lily,,733,2784,1.0,Chesapeake bay retriever
697995514407682048,2016-02-12 04:07:53+00:00,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10",https://twitter.com/dog_rates/status/697995514407682048/photo/1,,,330,1500,1.1,Staffordshire bullterrier
697990423684476929,2016-02-12 03:47:39+00:00,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose,"https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1",Doug,,1288,3254,1.1,Pembroke
697943111201378304,2016-02-12 00:39:39+00:00,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10,https://twitter.com/dog_rates/status/697943111201378304/photo/1,Cassie,,670,2364,1.0,Great dane
697881462549430272,2016-02-11 20:34:41+00:00,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple,https://twitter.com/dog_rates/status/697881462549430272/photo/1,Carter,,1167,2984,1.0,
697630435728322560,2016-02-11 03:57:11+00:00,Pls make sure ur dogs have gone through some barkour training b4 they attempt stunts like this. 8/10,https://vine.co/v/in7ZzHPKzWz,,,538,1727,0.8,
697616773278015490,2016-02-11 03:02:54+00:00,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10,"https://twitter.com/dog_rates/status/697616773278015490/photo/1,https://twitter.com/dog_rates/status/697616773278015490/photo/1",,pupper,1001,3126,1.1,Lhasa
697596423848730625,2016-02-11 01:42:02+00:00,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10,https://twitter.com/dog_rates/status/697596423848730625/photo/1,,pupper,1252,2986,1.1,Shetland sheepdog
697575480820686848,2016-02-11 00:18:49+00:00,This is Ole. He's not sure how to gravity. 8/10,https://twitter.com/dog_rates/status/697575480820686848/photo/1,Ole,,496,2024,0.8,Whippet
697516214579523584,2016-02-10 20:23:19+00:00,Say hello to Pherb. He does parkour. 9/10,https://vine.co/v/i1LriMBmX6W,Pherb,,1102,2038,0.9,
697482927769255936,2016-02-10 18:11:03+00:00,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10,https://twitter.com/dog_rates/status/697482927769255936/photo/1,Blipson,,667,2393,1.1,
697463031882764288,2016-02-10 16:51:59+00:00,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once,https://twitter.com/dog_rates/status/697463031882764288/photo/1,,,1389,3385,1.1,Labrador retriever
697270446429966336,2016-02-10 04:06:43+00:00,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10,https://twitter.com/dog_rates/status/697270446429966336/photo/1,Bentley,,1858,4652,1.0,Toy poodle
697259378236399616,2016-02-10 03:22:44+00:00,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10",https://twitter.com/dog_rates/status/697259378236399616/photo/1,,,996,3273,0.8,Great dane
697255105972801536,2016-02-10 03:05:46+00:00,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy,https://twitter.com/dog_rates/status/697255105972801536/photo/1,Charlie,,1152,3010,1.0,Great dane
697242256848379904,2016-02-10 02:14:42+00:00,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor,https://twitter.com/dog_rates/status/697242256848379904/photo/1,Oakley,,664,2493,1.0,Eskimo dog
696900204696625153,2016-02-09 03:35:31+00:00,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days,https://twitter.com/dog_rates/status/696900204696625153/photo/1,Rosie,,1010,3143,1.2,Chihuahua
696894894812565505,2016-02-09 03:14:25+00:00,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10,https://twitter.com/dog_rates/status/696894894812565505/photo/1,,,674,2329,0.9,Appenzeller
696886256886657024,2016-02-09 02:40:05+00:00,Guys I found the dog from Up. 12/10,https://twitter.com/dog_rates/status/696886256886657024/photo/1,,,1780,4812,1.2,Kuvasz
696877980375769088,2016-02-09 02:07:12+00:00,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin,https://twitter.com/dog_rates/status/696877980375769088/photo/1,Misty,pupper,705,2419,0.9,
696754882863349760,2016-02-08 17:58:03+00:00,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10,https://twitter.com/dog_rates/status/696754882863349760/photo/1,Reptar,,358,1473,1.0,Toy poodle
696744641916489729,2016-02-08 17:17:22+00:00,This is Klevin. He doesn't want his family brainwashed by mainstream media. 10/10 (vid by @AshtonHose),https://vine.co/v/i1wrljBUjAu,Klevin,,930,2047,1.0,
696713835009417216,2016-02-08 15:14:57+00:00,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper,https://twitter.com/dog_rates/status/696713835009417216/photo/1,Trevith,pupper,646,2355,0.9,Chesapeake bay retriever
696518437233913856,2016-02-08 02:18:30+00:00,Oh my god 10/10 for every little hot dog pupp,,,pupper,1698,3870,1.0,
696488710901260288,2016-02-08 00:20:23+00:00,12/10 revolutionary af,https://twitter.com/dog_rates/status/696488710901260288/photo/1,,,1010,2495,1.2,Briard
696405997980676096,2016-02-07 18:51:43+00:00,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb,https://twitter.com/dog_rates/status/696405997980676096/photo/1,Berb,,1147,3171,0.7,Borzoi
696100768806522880,2016-02-06 22:38:50+00:00,This poor pupper has been stuck in a vortex since last week. Please keep her in your thoughts. 10/10,https://vine.co/v/i1KWj0vbvA9,,pupper,646,1913,1.0,
695816827381944320,2016-02-06 03:50:33+00:00,Here's a dog enjoying a sunset. 11/10 would trade lives with,https://twitter.com/dog_rates/status/695816827381944320/photo/1,,,1150,2989,1.1,Pomeranian
695794761660297217,2016-02-06 02:22:53+00:00,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal,https://twitter.com/dog_rates/status/695794761660297217/photo/1,Wyatt,,756,3136,1.3,Samoyed
695629776980148225,2016-02-05 15:27:17+00:00,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",Calvin,,2070,4514,0.8,Old english sheepdog
695446424020918272,2016-02-05 03:18:42+00:00,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af,https://twitter.com/dog_rates/status/695446424020918272/photo/1,,,1794,4353,1.2,Basenji
695409464418041856,2016-02-05 00:51:51+00:00,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10,https://twitter.com/dog_rates/status/695409464418041856/photo/1,Bob,,3536,8588,1.0,Pug
695314793360662529,2016-02-04 18:35:39+00:00,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",Colin,,1440,3599,1.0,Maltese dog
695095422348574720,2016-02-04 04:03:57+00:00,This is just a beautiful pupper good shit evolution. 12/10,https://twitter.com/dog_rates/status/695095422348574720/photo/1,,pupper,610,2606,1.2,Papillon
695074328191332352,2016-02-04 02:40:08+00:00,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt,https://twitter.com/dog_rates/status/695074328191332352/photo/1,Lorenzo,pupper,1087,2813,1.1,Shih-tzu
695064344191721472,2016-02-04 02:00:27+00:00,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_)",https://twitter.com/dog_rates/status/695064344191721472/video/1,,,584,1585,0.4,
695051054296211456,2016-02-04 01:07:39+00:00,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10","https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",Brian,,784,2639,0.6,Boston bull
694925794720792577,2016-02-03 16:49:55+00:00,Please only send in dogs. This t-rex is very scary. 5/10 ...might still pet (vid by @helizabethmicha),https://vine.co/v/iJvUqWQ166L,,,911,2674,0.5,
694905863685980160,2016-02-03 15:30:43+00:00,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10,https://twitter.com/dog_rates/status/694905863685980160/photo/1,Archie,,931,2725,1.0,
694669722378485760,2016-02-02 23:52:22+00:00,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead,"https://twitter.com/dog_rates/status/694669722378485760/photo/1,https://twitter.com/dog_rates/status/694669722378485760/photo/1",Phil,,14251,35483,1.2,
694352839993344000,2016-02-02 02:53:12+00:00,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10,"https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",Oliviér,,611,2010,1.0,Australian terrier
694342028726001664,2016-02-02 02:10:14+00:00,It's okay pup. This happens every time I listen to @adele also. 11/10 (vid by @_larirutschmann),https://vine.co/v/iJWKejYdLlh,,,479,1562,1.1,
694329668942569472,2016-02-02 01:21:07+00:00,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper,https://twitter.com/dog_rates/status/694329668942569472/photo/1,Grady,pupper,497,1985,0.9,Boxer
694206574471057408,2016-02-01 17:11:59+00:00,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10",https://twitter.com/dog_rates/status/694206574471057408/photo/1,,,2019,4126,1.0,Shih-tzu
694183373896572928,2016-02-01 15:39:48+00:00,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",Lola,,918,2928,0.9,Pekinese
694001791655137281,2016-02-01 03:38:15+00:00,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10,"https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",Chester,,1019,3376,1.1,Pembroke
693993230313091072,2016-02-01 03:04:14+00:00,These lil fellas are the best of friends. 12/10 for both. 1 like = 1 friend (vid by @CassieBrookee15),https://vine.co/v/i5ETazP5hrm,,,397,1856,1.2,
693942351086120961,2016-01-31 23:42:03+00:00,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior,https://twitter.com/dog_rates/status/693942351086120961/photo/1,Kobe,,366,1732,1.0,Groenendael
693647888581312512,2016-01-31 04:11:58+00:00,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10,https://twitter.com/dog_rates/status/693647888581312512/photo/1,,,579,2666,0.7,
693642232151285760,2016-01-31 03:49:30+00:00,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly,https://twitter.com/dog_rates/status/693642232151285760/photo/1,Freddery,,407,2511,0.9,Scottish deerhound
693629975228977152,2016-01-31 03:00:47+00:00,This pupper is afraid of its own feet. 12/10 would comfort,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",,pupper,787,2420,1.2,Pug
693622659251335168,2016-01-31 02:31:43+00:00,When you keepin the popcorn bucket in your lap and she reach for some... 10/10,https://twitter.com/dog_rates/status/693622659251335168/photo/1,,,370,1521,1.0,Malamute
693590843962331137,2016-01-31 00:25:18+00:00,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper,https://twitter.com/dog_rates/status/693590843962331137/photo/1,Phil,pupper,1939,5007,0.3,
693486665285931008,2016-01-30 17:31:20+00:00,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8),https://twitter.com/dog_rates/status/693486665285931008/video/1,Lincoln,,630,1759,1.1,
693280720173801472,2016-01-30 03:52:58+00:00,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10,https://twitter.com/dog_rates/status/693280720173801472/photo/1,Sadie,,1222,3320,1.0,Labrador retriever
693267061318012928,2016-01-30 02:58:42+00:00,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear),https://vine.co/v/i5n2irFUYWv,Oscar,,805,2359,1.2,
693262851218264065,2016-01-30 02:41:58+00:00,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10,https://twitter.com/dog_rates/status/693262851218264065/photo/1,,pupper,493,2197,1.1,Golden retriever
693231807727280129,2016-01-30 00:38:37+00:00,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh",https://twitter.com/dog_rates/status/693231807727280129/photo/1,Bodie,,729,2843,0.9,Vizsla
693155686491000832,2016-01-29 19:36:08+00:00,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker,"https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1",Dunkin,,3179,7810,1.2,Shih-tzu
693109034023534592,2016-01-29 16:30:45+00:00,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac)",https://twitter.com/dog_rates/status/693109034023534592/video/1,,,606,1699,1.1,Cocker spaniel
693095443459342336,2016-01-29 15:36:45+00:00,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper,https://twitter.com/dog_rates/status/693095443459342336/photo/1,Milo,pupper,454,1839,1.0,Yorkshire terrier
692919143163629568,2016-01-29 03:56:12+00:00,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10,https://twitter.com/dog_rates/status/692919143163629568/photo/1,,,742,2653,0.9,Saint bernard
692905862751522816,2016-01-29 03:03:25+00:00,This is Wally. He's being abducted by aliens. 10/10 poor pupper,https://twitter.com/dog_rates/status/692905862751522816/photo/1,Wally,pupper,857,2405,1.0,Mexican hairless
692901601640583168,2016-01-29 02:46:29+00:00,"""Fuck the system"" 10/10",https://twitter.com/dog_rates/status/692901601640583168/photo/1,,,597,1747,1.0,Soft-coated wheaten terrier
692894228850999298,2016-01-29 02:17:12+00:00,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy,https://twitter.com/dog_rates/status/692894228850999298/photo/1,Tupawc,,793,2247,1.0,German short-haired pointer
692828166163931137,2016-01-28 21:54:41+00:00,This pupper just descended from heaven. 12/10 can probably fly,https://twitter.com/dog_rates/status/692828166163931137/photo/1,,pupper,874,2845,1.2,Samoyed
692752401762250755,2016-01-28 16:53:37+00:00,"""Hello yes could I get one pupper to go please thank you""
Both 13/10",https://twitter.com/dog_rates/status/692752401762250755/photo/1,,pupper,3607,6760,1.3,Samoyed
692568918515392513,2016-01-28 04:44:32+00:00,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug,"https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1",Chester,,1519,4322,1.2,Golden retriever
692535307825213440,2016-01-28 02:30:58+00:00,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat,https://twitter.com/dog_rates/status/692535307825213440/photo/1,Amber,,1350,3141,1.0,Pug
692530551048294401,2016-01-28 02:12:04+00:00,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10,https://twitter.com/dog_rates/status/692530551048294401/photo/1,Cody,,409,1815,1.0,Siberian husky
692417313023332352,2016-01-27 18:42:06+00:00,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet,https://twitter.com/dog_rates/status/692417313023332352/photo/1,Herschel,pupper,3435,9281,0.7,
692187005137076224,2016-01-27 03:26:56+00:00,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug,"https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1",,,813,2509,1.2,Siberian husky
692158366030913536,2016-01-27 01:33:08+00:00,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup,https://twitter.com/dog_rates/status/692158366030913536/photo/1,Edgar,,782,2130,1.0,Pug
692041934689402880,2016-01-26 17:50:29+00:00,This is Teddy. His head is too heavy. 13/10 (vid by @jooanrim),https://vine.co/v/iiI3wmqXYmA,Teddy,,1258,3384,1.3,
692017291282812928,2016-01-26 16:12:33+00:00,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10,https://twitter.com/dog_rates/status/692017291282812928/photo/1,Kingsley,,949,2864,0.9,Tibetan terrier
691820333922455552,2016-01-26 03:09:55+00:00,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet,https://twitter.com/dog_rates/status/691820333922455552/photo/1,Brockly,,1641,3923,0.8,
691793053716221953,2016-01-26 01:21:31+00:00,We usually don't rate penguins but this one is in need of a confidence boost after that slide. 10/10,https://vine.co/v/OTTVAKw6YlW,,,4186,8070,1.0,
691756958957883396,2016-01-25 22:58:05+00:00,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10",https://twitter.com/dog_rates/status/691756958957883396/photo/1,,,988,2825,1.0,Saint bernard
691675652215414786,2016-01-25 17:35:00+00:00,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both,https://twitter.com/dog_rates/status/691675652215414786/photo/1,Richie,,502,1941,1.0,Chihuahua
